Player,Team,GAME_DATE,MATCHUP,Win/Loss,Minutes,2PTMade,2PTAttempted,2PT_%,3PTMade,3PT_Attempted,3PT_%,FreeThrowsMade,FreeThrowsAttempted,FreeThrow%,OffensiveRebounds,DefensiveRebounds,TotRebounds,Assists,Steals,Blocks,Turnovers,PersonalFouls,Points,+/-
D'Angelo Russell,Lakers,"NOV 04, 2023",LAL @ ORL,L,35,4,17,23.5%,1,10,10.0%,2,2,100.0%,2,2,4,4,0,0,1,2,11,-17
D'Angelo Russell,Lakers,"NOV 01, 2023",LAL vs. LAC,W,36,10,19,52.6%,3,7,42.9%,4,4,100.0%,0,2,2,6,0,0,3,2,27,3
D'Angelo Russell,Lakers,"OCT 30, 2023",LAL vs. ORL,W,36,10,14,71.4%,3,6,50.0%,5,5,100.0%,0,2,2,8,1,1,3,4,28,7
D'Angelo Russell,Lakers,"OCT 29, 2023",LAL @ SAC,L,41,5,13,38.5%,1,5,20.0%,6,7,85.7%,0,3,3,9,0,0,0,4,17,-7
D'Angelo Russell,Lakers,"OCT 26, 2023",LAL vs. PHX,W,33,6,16,37.5%,1,7,14.3%,1,1,100.0%,0,4,4,5,2,1,3,2,14,8
D'Angelo Russell,Lakers,"OCT 24, 2023",LAL @ DEN,L,36,4,12,33.3%,2,5,40.0%,1,2,50.0%,0,4,4,7,1,0,3,3,11,1
D'Angelo Russell - Average,Average,,,,32.9,6.6,14.3,47.2%,2.0,5.8,31.1%,2.6,3.2,66.4%,0.3,3.0,3.3,6.7,0.5,0.6,1.7,2.4,17.9,0.3
Matt Ryan,Pelicans,"NOV 14, 2023",NOP vs. DAL,W,20,2,7,28.6%,2,5,40.0%,0,0,0.0%,0,2,2,0,1,0,0,0,6,17
Matt Ryan,Pelicans,"NOV 12, 2023",NOP vs. DAL,L,27,5,7,71.4%,4,6,66.7%,0,0,0.0%,3,3,6,2,0,0,0,3,14,0
Matt Ryan,Pelicans,"NOV 10, 2023",NOP @ HOU,L,16,0,1,0.0%,0,1,0.0%,0,0,0.0%,0,2,2,0,1,0,1,2,0,-9
Matt Ryan,Pelicans,"NOV 08, 2023",NOP @ MIN,L,26,2,5,40.0%,2,4,50.0%,6,6,100.0%,0,4,4,1,0,0,5,4,12,-4
Matt Ryan,Pelicans,"NOV 06, 2023",NOP @ DEN,L,25,5,8,62.5%,4,6,66.7%,3,3,100.0%,0,0,0,1,0,0,0,3,17,-4
Matt Ryan,Pelicans,"NOV 04, 2023",NOP vs. ATL,L,17,1,4,25.0%,0,3,0.0%,2,2,100.0%,1,1,2,1,0,0,1,2,4,-5
Matt Ryan,Pelicans,"NOV 02, 2023",NOP vs. DET,W,35,7,10,70.0%,6,8,75.0%,0,0,0.0%,0,2,2,2,0,0,3,0,20,16
Matt Ryan,Pelicans,"NOV 01, 2023",NOP @ OKC,W,20,2,6,33.3%,1,5,20.0%,0,0,0.0%,0,3,3,0,0,0,1,2,5,-3
Matt Ryan,Pelicans,"OCT 30, 2023",NOP vs. GSW,L,27,4,9,44.4%,3,7,42.9%,1,1,100.0%,1,1,2,2,1,0,2,2,12,-17
Matt Ryan,Pelicans,"OCT 28, 2023",NOP vs. NYK,W,26,1,8,12.5%,1,8,12.5%,0,0,0.0%,0,3,3,3,1,1,0,3,3,8
Matt Ryan,Pelicans,"OCT 25, 2023",NOP @ MEM,W,14,3,6,50.0%,3,6,50.0%,0,0,0.0%,0,1,1,1,0,0,0,2,9,20
Matt Ryan - Average,Average,,,,23.0,2.9,6.5,39.8%,2.4,5.4,38.5%,1.1,1.1,36.4%,0.5,2.0,2.5,1.2,0.4,0.1,1.2,2.1,9.3,1.7
Domantas Sabonis,Kings,"NOV 13, 2023",SAC vs. CLE,W,35,8,10,80.0%,1,2,50.0%,6,11,54.5%,0,9,9,10,0,2,3,4,23,6
Domantas Sabonis,Kings,"NOV 10, 2023",SAC vs. OKC,W,38,7,15,46.7%,0,0,0.0%,3,6,50.0%,6,7,13,13,1,2,5,5,17,11
Domantas Sabonis,Kings,"NOV 08, 2023",SAC vs. POR,W,40,11,14,78.6%,0,0,0.0%,5,7,71.4%,7,4,11,9,1,1,6,4,27,-5
Domantas Sabonis,Kings,"NOV 06, 2023",SAC @ HOU,L,30,3,4,75.0%,0,0,0.0%,2,3,66.7%,3,5,8,5,0,0,4,4,8,-24
Domantas Sabonis,Kings,"NOV 04, 2023",SAC @ HOU,L,31,5,10,50.0%,0,2,0.0%,1,4,25.0%,3,12,15,4,1,2,5,2,11,-26
Domantas Sabonis,Kings,"NOV 01, 2023",SAC @ GSW,L,37,8,16,50.0%,0,1,0.0%,7,12,58.3%,3,8,11,8,0,0,2,2,23,-4
Domantas Sabonis,Kings,"OCT 29, 2023",SAC vs. LAL,W,34,5,8,62.5%,1,1,100.0%,1,3,33.3%,1,14,15,5,1,0,3,6,12,5
Domantas Sabonis,Kings,"OCT 27, 2023",SAC vs. GSW,L,36,7,15,46.7%,0,2,0.0%,5,6,83.3%,4,14,18,7,3,0,1,1,19,-9
Domantas Sabonis,Kings,"OCT 25, 2023",SAC @ UTA,W,32,8,14,57.1%,1,2,50.0%,5,7,71.4%,6,6,12,5,1,2,3,3,22,5
Domantas Sabonis - Average,Average,,,,34.8,6.9,11.8,60.7%,0.3,1.1,22.2%,3.9,6.6,57.1%,3.7,8.8,12.4,7.3,0.9,1.0,3.6,3.4,18.0,-4.6
Luka Samanic,Jazz,"NOV 14, 2023",UTA vs. POR,W,1,0,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0,0,0,0,0,0,0
Luka Samanic,Jazz,"NOV 06, 2023",UTA @ CHI,L,4,1,2,50.0%,1,2,50.0%,0,0,0.0%,0,1,1,1,0,0,0,1,3,5
Luka Samanic,Jazz,"NOV 04, 2023",UTA @ MIN,L,4,1,2,50.0%,0,1,0.0%,1,1,100.0%,0,2,2,0,0,0,0,0,3,-5
Luka Samanic,Jazz,"OCT 28, 2023",UTA @ PHX,L,6,2,4,50.0%,1,1,100.0%,0,0,0.0%,0,1,1,0,1,0,0,0,5,4
Luka Samanic,Jazz,"OCT 25, 2023",UTA vs. SAC,L,2,1,2,50.0%,0,1,0.0%,0,0,0.0%,0,0,0,0,0,0,0,0,2,2
Luka Samanic - Average,Average,,,,3.4,1.0,2.0,40.0%,0.4,1.0,30.0%,0.2,0.2,20.0%,0.0,0.8,0.8,0.2,0.2,0.0,0.0,0.2,2.6,1.2
Jermaine Samuels Jr.,Rockets,"NOV 06, 2023",HOU vs. SAC,W,12,2,2,100.0%,0,0,0.0%,0,0,0.0%,1,2,3,0,0,1,0,1,4,-12
Jermaine Samuels Jr.,Rockets,"NOV 04, 2023",HOU vs. SAC,W,1,0,1,0.0%,0,1,0.0%,2,2,100.0%,0,0,0,0,0,0,0,1,2,0
Jermaine Samuels Jr.,Rockets,"OCT 25, 2023",HOU @ ORL,L,6,0,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0,0,0,0,1,0,-10
Jermaine Samuels Jr. - Average,Average,,,,6.3,0.7,1.0,33.3%,0.0,0.3,0.0%,0.7,0.7,33.3%,0.3,0.7,1.0,0.0,0.0,0.3,0.0,1.0,2.0,-7.3
Dario Saric,Warriors,"NOV 14, 2023",GSW vs. MIN,L,32,6,15,40.0%,3,11,27.3%,6,6,100.0%,1,3,4,4,2,0,2,4,21,-5
Dario Saric,Warriors,"NOV 12, 2023",GSW vs. MIN,L,27,5,10,50.0%,1,4,25.0%,0,0,0.0%,3,7,10,1,1,0,1,4,11,2
Dario Saric,Warriors,"NOV 11, 2023",GSW vs. CLE,L,16,2,5,40.0%,0,3,0.0%,1,1,100.0%,0,5,5,1,0,1,0,3,5,0
Dario Saric,Warriors,"NOV 08, 2023",GSW @ DEN,L,26,2,5,40.0%,0,3,0.0%,0,0,0.0%,1,7,8,2,0,0,0,0,4,-12
Dario Saric,Warriors,"NOV 06, 2023",GSW @ DET,W,21,4,8,50.0%,2,5,40.0%,2,2,100.0%,3,3,6,1,1,0,0,1,12,1
Dario Saric,Warriors,"NOV 05, 2023",GSW @ CLE,L,13,0,3,0.0%,0,1,0.0%,0,0,0.0%,1,4,5,0,0,0,1,2,0,-4
Dario Saric,Warriors,"NOV 03, 2023",GSW @ OKC,W,20,6,9,66.7%,4,7,57.1%,4,4,100.0%,1,5,6,3,1,0,1,2,20,3
Dario Saric,Warriors,"NOV 01, 2023",GSW vs. SAC,W,20,6,9,66.7%,3,5,60.0%,0,0,0.0%,0,6,6,2,0,0,4,1,15,3
Dario Saric,Warriors,"OCT 30, 2023",GSW @ NOP,W,21,2,7,28.6%,1,4,25.0%,1,2,50.0%,4,6,10,2,0,1,0,2,6,14
Dario Saric,Warriors,"OCT 29, 2023",GSW @ HOU,W,21,1,6,16.7%,1,3,33.3%,1,2,50.0%,3,5,8,5,0,1,1,0,4,6
Dario Saric,Warriors,"OCT 27, 2023",GSW @ SAC,W,14,2,5,40.0%,1,4,25.0%,0,0,0.0%,1,3,4,1,1,0,1,4,5,-6
Dario Saric,Warriors,"OCT 24, 2023",GSW vs. PHX,L,20,3,11,27.3%,1,3,33.3%,0,0,0.0%,4,3,7,1,0,2,0,3,7,7
Dario Saric - Average,Average,,,,20.9,3.2,7.8,38.8%,1.4,4.4,27.2%,1.2,1.4,41.7%,1.8,4.8,6.6,1.9,0.5,0.4,0.9,2.2,9.2,0.8
Olivier Sarr,Thunder,"NOV 01, 2023",OKC vs. NOP,L,7,0,0,0.0%,0,0,0.0%,0,0,0.0%,1,4,5,0,0,2,1,1,0,-4
Olivier Sarr,Thunder,"OCT 30, 2023",OKC vs. DET,W,21,0,0,0.0%,0,0,0.0%,2,4,50.0%,1,8,9,1,0,3,0,2,2,9
Olivier Sarr,Thunder,"OCT 29, 2023",OKC vs. DEN,L,6,0,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0,0,0,0,0,0,-2
Olivier Sarr,Thunder,"OCT 25, 2023",OKC @ CHI,W,11,1,1,100.0%,0,0,0.0%,2,2,100.0%,1,3,4,0,0,0,1,3,4,6
Olivier Sarr - Average,Average,,,,11.2,0.2,0.2,25.0%,0.0,0.0,0.0%,1.0,1.5,37.5%,0.8,3.8,4.5,0.2,0.0,1.2,0.5,1.5,1.5,2.2
Marcus Sasser,Pistons,"NOV 14, 2023",DET vs. ATL,L,8,0,2,0.0%,0,2,0.0%,0,0,0.0%,0,1,1,1,0,0,0,0,0,-1
Marcus Sasser,Pistons,"NOV 12, 2023",DET @ CHI,L,20,2,6,33.3%,1,3,33.3%,0,0,0.0%,0,3,3,6,1,0,2,1,5,1
Marcus Sasser,Pistons,"NOV 10, 2023",DET vs. PHI,L,35,3,13,23.1%,1,7,14.3%,2,2,100.0%,0,3,3,4,0,0,0,4,9,-6
Marcus Sasser,Pistons,"NOV 08, 2023",DET @ MIL,L,28,11,17,64.7%,3,7,42.9%,1,1,100.0%,0,6,6,2,1,0,3,1,26,6
Marcus Sasser,Pistons,"NOV 06, 2023",DET vs. GSW,L,33,3,10,30.0%,1,5,20.0%,0,0,0.0%,0,3,3,4,1,0,2,5,7,-18
Marcus Sasser,Pistons,"NOV 05, 2023",DET vs. PHX,L,30,9,16,56.3%,4,6,66.7%,0,0,0.0%,0,3,3,4,1,0,0,3,22,3
Marcus Sasser,Pistons,"NOV 02, 2023",DET @ NOP,L,23,6,10,60.0%,5,8,62.5%,2,2,100.0%,1,1,2,3,1,0,0,2,19,-14
Marcus Sasser,Pistons,"NOV 01, 2023",DET vs. POR,L,23,4,6,66.7%,0,1,0.0%,0,0,0.0%,0,3,3,6,4,1,0,3,8,1
Marcus Sasser,Pistons,"OCT 30, 2023",DET @ OKC,L,14,2,4,50.0%,2,2,100.0%,0,0,0.0%,0,2,2,2,1,0,0,1,6,-1
Marcus Sasser,Pistons,"OCT 28, 2023",DET vs. CHI,W,6,1,2,50.0%,0,1,0.0%,0,0,0.0%,1,2,3,1,0,0,0,0,2,2
Marcus Sasser,Pistons,"OCT 27, 2023",DET @ CHA,W,8,0,1,0.0%,0,1,0.0%,0,0,0.0%,0,1,1,1,0,0,1,1,0,3
Marcus Sasser,Pistons,"OCT 25, 2023",DET @ MIA,L,10,3,4,75.0%,2,3,66.7%,0,0,0.0%,0,2,2,1,0,0,1,0,8,2
Marcus Sasser - Average,Average,,,,19.8,3.7,7.6,42.4%,1.6,3.8,33.9%,0.4,0.4,25.0%,0.2,2.5,2.7,2.9,0.8,0.1,0.8,1.8,9.3,-1.8
Admiral Schofield,Magic,"NOV 04, 2023",ORL vs. LAL,W,3,2,4,50.0%,1,3,33.3%,0,0,0.0%,0,0,0,0,0,0,0,0,5,3
Admiral Schofield - Average,Average,,,,3.0,2.0,4.0,50.0%,1.0,3.0,33.3%,0.0,0.0,0.0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0
Dennis Schroder,Raptors,"NOV 13, 2023",TOR vs. WAS,W,35,1,12,8.3%,0,4,0.0%,2,2,100.0%,1,3,4,6,0,0,3,2,4,2
Dennis Schroder,Raptors,"NOV 11, 2023",TOR @ BOS,L,25,3,7,42.9%,1,3,33.3%,7,7,100.0%,0,1,1,4,1,0,1,3,14,-2
Dennis Schroder,Raptors,"NOV 08, 2023",TOR @ DAL,W,30,7,13,53.8%,1,4,25.0%,3,4,75.0%,0,2,2,5,2,1,2,4,18,1
Dennis Schroder,Raptors,"NOV 05, 2023",TOR @ SAS,W,38,10,19,52.6%,1,8,12.5%,3,4,75.0%,2,1,3,6,2,1,2,1,24,1
Dennis Schroder,Raptors,"NOV 02, 2023",TOR @ PHI,L,31,4,9,44.4%,1,2,50.0%,4,6,66.7%,0,3,3,10,1,0,3,0,13,-7
Dennis Schroder,Raptors,"NOV 01, 2023",TOR vs. MIL,W,29,9,13,69.2%,2,4,50.0%,4,4,100.0%,1,3,4,11,1,0,2,2,24,21
Dennis Schroder,Raptors,"OCT 30, 2023",TOR vs. POR,L,32,4,10,40.0%,1,3,33.3%,1,1,100.0%,0,1,1,8,1,0,1,1,10,1
Dennis Schroder,Raptors,"OCT 28, 2023",TOR vs. PHI,L,35,5,14,35.7%,4,6,66.7%,1,2,50.0%,3,1,4,10,2,0,1,1,15,-5
Dennis Schroder,Raptors,"OCT 27, 2023",TOR @ CHI,L,35,3,11,27.3%,2,5,40.0%,2,3,66.7%,0,2,2,10,0,0,2,1,10,-6
Dennis Schroder,Raptors,"OCT 25, 2023",TOR vs. MIN,W,33,8,17,47.1%,4,8,50.0%,2,2,100.0%,1,2,3,7,0,0,2,1,22,10
Dennis Schroder - Average,Average,,,,32.3,5.4,12.5,42.1%,1.7,4.7,36.1%,2.9,3.5,83.3%,0.8,1.9,2.7,7.7,1.0,0.2,1.9,1.6,15.4,1.6
Dereon Seabron,Pelicans,"NOV 14, 2023",NOP vs. DAL,W,2,0,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0,1,0,0,0,0,0
Dereon Seabron,Pelicans,"NOV 12, 2023",NOP vs. DAL,L,8,1,1,100.0%,0,0,0.0%,1,2,50.0%,0,3,3,2,0,1,0,2,3,16
Dereon Seabron,Pelicans,"NOV 10, 2023",NOP @ HOU,L,12,0,3,0.0%,0,0,0.0%,0,0,0.0%,0,1,1,0,1,0,0,0,0,-9
Dereon Seabron,Pelicans,"NOV 08, 2023",NOP @ MIN,L,17,3,7,42.9%,1,2,50.0%,2,2,100.0%,1,2,3,1,0,0,0,1,9,5
Dereon Seabron,Pelicans,"NOV 02, 2023",NOP vs. DET,W,13,0,2,0.0%,0,0,0.0%,2,2,100.0%,0,0,0,1,0,0,0,1,2,15
Dereon Seabron - Average,Average,,,,10.4,0.8,2.6,28.6%,0.2,0.4,10.0%,1.0,1.2,50.0%,0.2,1.2,1.4,0.8,0.4,0.2,0.0,0.8,2.8,5.4
Alperen Sengun,Rockets,"NOV 12, 2023",HOU vs. DEN,W,35,9,18,50.0%,0,2,0.0%,5,6,83.3%,4,4,8,5,1,2,3,2,23,-8
Alperen Sengun,Rockets,"NOV 10, 2023",HOU vs. NOP,W,34,11,15,73.3%,0,2,0.0%,2,5,40.0%,4,4,8,3,2,1,4,3,24,-2
Alperen Sengun,Rockets,"NOV 08, 2023",HOU vs. LAL,W,25,8,10,80.0%,0,0,0.0%,3,4,75.0%,0,7,7,4,0,0,1,1,19,18
Alperen Sengun,Rockets,"NOV 06, 2023",HOU vs. SAC,W,26,7,13,53.8%,0,2,0.0%,3,4,75.0%,2,6,8,12,1,0,1,3,17,30
Alperen Sengun,Rockets,"NOV 04, 2023",HOU vs. SAC,W,34,7,13,53.8%,1,3,33.3%,0,0,0.0%,0,9,9,6,2,0,2,2,15,27
Alperen Sengun,Rockets,"NOV 01, 2023",HOU vs. CHA,W,27,9,12,75.0%,1,1,100.0%,0,1,0.0%,1,6,7,4,1,0,1,1,19,9
Alperen Sengun,Rockets,"OCT 29, 2023",HOU vs. GSW,L,33,7,15,46.7%,1,2,50.0%,4,4,100.0%,4,1,5,7,0,0,0,3,19,-10
Alperen Sengun,Rockets,"OCT 27, 2023",HOU @ SAS,L,41,11,18,61.1%,1,3,33.3%,2,6,33.3%,6,8,14,7,2,1,6,6,25,-4
Alperen Sengun,Rockets,"OCT 25, 2023",HOU @ ORL,L,28,6,11,54.5%,0,1,0.0%,2,4,50.0%,2,6,8,6,0,0,1,4,14,-4
Alperen Sengun - Average,Average,,,,31.4,8.3,13.9,60.9%,0.4,1.8,24.1%,2.3,3.8,50.7%,2.6,5.7,8.2,6.0,1.0,0.4,2.1,2.8,19.4,6.2
Brice Sensabaugh,Jazz,"OCT 25, 2023",UTA vs. SAC,L,2,0,2,0.0%,0,0,0.0%,0,0,0.0%,1,1,2,0,0,0,0,0,0,2
Brice Sensabaugh - Average,Average,,,,2.0,0.0,2.0,0.0%,0.0,0.0,0.0%,0.0,0.0,0.0%,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
Collin Sexton,Jazz,"NOV 14, 2023",UTA vs. POR,W,28,5,11,45.5%,1,5,20.0%,2,2,100.0%,0,4,4,7,2,1,2,3,13,14
Collin Sexton,Jazz,"NOV 10, 2023",UTA @ MEM,W,18,3,8,37.5%,0,2,0.0%,4,4,100.0%,1,1,2,6,1,0,3,0,10,3
Collin Sexton,Jazz,"NOV 08, 2023",UTA @ IND,L,16,3,9,33.3%,1,2,50.0%,3,3,100.0%,0,2,2,2,0,0,0,0,10,-7
Collin Sexton,Jazz,"NOV 06, 2023",UTA @ CHI,L,17,6,10,60.0%,1,3,33.3%,1,1,100.0%,1,2,3,2,0,0,1,3,14,1
Collin Sexton,Jazz,"NOV 04, 2023",UTA @ MIN,L,19,1,3,33.3%,1,3,33.3%,4,4,100.0%,2,2,4,4,0,1,6,2,7,-14
Collin Sexton,Jazz,"NOV 02, 2023",UTA vs. ORL,L,17,3,8,37.5%,0,2,0.0%,4,6,66.7%,1,0,1,1,0,0,2,1,10,-5
Collin Sexton,Jazz,"NOV 01, 2023",UTA vs. MEM,W,22,8,10,80.0%,4,6,66.7%,3,3,100.0%,1,2,3,6,0,0,2,1,23,22
Collin Sexton,Jazz,"OCT 30, 2023",UTA @ DEN,L,17,5,10,50.0%,2,5,40.0%,0,0,0.0%,0,0,0,0,0,0,1,2,12,-10
Collin Sexton,Jazz,"OCT 28, 2023",UTA @ PHX,L,23,4,8,50.0%,0,0,0.0%,6,6,100.0%,1,1,2,6,0,0,2,1,14,-7
Collin Sexton,Jazz,"OCT 27, 2023",UTA vs. LAC,W,20,5,12,41.7%,0,2,0.0%,3,4,75.0%,0,1,1,0,0,0,0,3,13,-4
Collin Sexton,Jazz,"OCT 25, 2023",UTA vs. SAC,L,20,2,9,22.2%,0,2,0.0%,5,7,71.4%,0,3,3,0,0,0,3,3,9,-10
Collin Sexton - Average,Average,,,,19.7,4.1,8.9,44.6%,0.9,2.9,22.1%,3.2,3.6,83.0%,0.6,1.6,2.3,3.1,0.3,0.2,2.0,1.7,12.3,-1.5
Landry Shamet,Wizards,"NOV 13, 2023",WAS @ TOR,L,15,1,2,50.0%,0,1,0.0%,0,0,0.0%,0,0,0,0,3,0,1,1,2,3
Landry Shamet,Wizards,"NOV 12, 2023",WAS @ BKN,L,20,3,7,42.9%,2,4,50.0%,0,0,0.0%,1,4,5,1,0,0,1,1,8,12
Landry Shamet,Wizards,"NOV 10, 2023",WAS vs. CHA,L,17,4,10,40.0%,2,7,28.6%,1,1,100.0%,0,0,0,0,0,0,1,3,11,-3
Landry Shamet,Wizards,"NOV 08, 2023",WAS @ CHA,W,17,6,9,66.7%,3,6,50.0%,0,1,0.0%,0,1,1,2,1,1,0,3,15,24
Landry Shamet,Wizards,"NOV 03, 2023",WAS @ MIA,L,14,0,2,0.0%,0,2,0.0%,0,0,0.0%,0,1,1,2,0,0,0,0,0,-13
Landry Shamet,Wizards,"NOV 01, 2023",WAS @ ATL,L,12,3,5,60.0%,2,4,50.0%,0,0,0.0%,0,1,1,2,1,0,0,3,8,-4
Landry Shamet - Average,Average,,,,15.8,2.8,5.8,43.3%,1.5,4.0,29.8%,0.2,0.3,16.7%,0.2,1.2,1.3,1.2,0.8,0.2,0.5,1.8,7.3,3.2
Day'Ron Sharpe,Nets,"NOV 14, 2023",BKN vs. ORL,W,24,4,7,57.1%,0,0,0.0%,3,5,60.0%,5,5,10,0,0,1,2,6,11,-2
Day'Ron Sharpe,Nets,"NOV 12, 2023",BKN vs. WAS,W,19,3,6,50.0%,0,1,0.0%,2,2,100.0%,7,5,12,1,1,1,1,1,8,-4
Day'Ron Sharpe,Nets,"NOV 10, 2023",BKN @ BOS,L,13,1,4,25.0%,0,1,0.0%,3,4,75.0%,0,3,3,1,0,0,2,2,5,5
Day'Ron Sharpe,Nets,"NOV 08, 2023",BKN vs. LAC,W,19,4,9,44.4%,0,0,0.0%,3,3,100.0%,4,6,10,0,1,0,2,3,11,7
Day'Ron Sharpe,Nets,"NOV 06, 2023",BKN vs. MIL,L,8,2,3,66.7%,0,0,0.0%,0,0,0.0%,0,0,0,0,0,1,0,0,4,-7
Day'Ron Sharpe,Nets,"NOV 04, 2023",BKN vs. BOS,L,17,3,4,75.0%,0,0,0.0%,5,8,62.5%,3,4,7,1,0,0,2,3,11,6
Day'Ron Sharpe,Nets,"NOV 03, 2023",BKN @ CHI,W,15,3,3,100.0%,0,0,0.0%,0,1,0.0%,1,9,10,0,0,0,0,1,6,8
Day'Ron Sharpe,Nets,"NOV 01, 2023",BKN @ MIA,W,13,2,3,66.7%,0,0,0.0%,1,2,50.0%,1,6,7,1,1,0,0,0,5,15
Day'Ron Sharpe,Nets,"OCT 30, 2023",BKN @ CHA,W,10,5,8,62.5%,0,0,0.0%,1,3,33.3%,4,4,8,1,0,1,1,5,11,2
Day'Ron Sharpe,Nets,"OCT 27, 2023",BKN @ DAL,L,3,1,2,50.0%,0,0,0.0%,0,0,0.0%,2,2,4,0,1,0,2,1,2,5
Day'Ron Sharpe,Nets,"OCT 25, 2023",BKN vs. CLE,L,12,2,3,66.7%,0,0,0.0%,0,0,0.0%,1,1,2,0,0,2,3,2,4,2
Day'Ron Sharpe - Average,Average,,,,13.9,2.7,4.7,60.4%,0.0,0.2,0.0%,1.6,2.5,43.7%,2.5,4.1,6.6,0.5,0.4,0.5,1.4,2.2,7.1,3.4
Shaedon Sharpe,Trail Blazers,"NOV 14, 2023",POR @ UTA,L,41,4,16,25.0%,2,10,20.0%,7,10,70.0%,2,6,8,7,2,0,3,3,17,-10
Shaedon Sharpe,Trail Blazers,"NOV 12, 2023",POR @ LAL,L,42,7,15,46.7%,3,6,50.0%,2,2,100.0%,0,3,3,4,0,0,7,4,19,-10
Shaedon Sharpe,Trail Blazers,"NOV 08, 2023",POR @ SAC,L,40,5,14,35.7%,1,5,20.0%,7,8,87.5%,0,1,1,3,1,0,4,6,18,2
Shaedon Sharpe,Trail Blazers,"NOV 05, 2023",POR vs. MEM,L,41,7,15,46.7%,3,8,37.5%,1,3,33.3%,1,7,8,3,1,1,3,1,18,-16
Shaedon Sharpe,Trail Blazers,"NOV 03, 2023",POR vs. MEM,W,46,7,17,41.2%,2,5,40.0%,6,7,85.7%,1,4,5,2,1,1,3,2,22,-1
Shaedon Sharpe,Trail Blazers,"NOV 01, 2023",POR @ DET,W,42,9,16,56.3%,3,6,50.0%,8,10,80.0%,2,5,7,5,1,2,2,1,29,3
Shaedon Sharpe,Trail Blazers,"OCT 30, 2023",POR @ TOR,W,38,4,10,40.0%,2,5,40.0%,4,4,100.0%,2,3,5,3,1,2,4,3,14,4
Shaedon Sharpe,Trail Blazers,"OCT 29, 2023",POR @ PHI,L,36,7,13,53.8%,2,4,50.0%,4,5,80.0%,1,4,5,2,0,0,3,3,20,-23
Shaedon Sharpe,Trail Blazers,"OCT 27, 2023",POR vs. ORL,L,41,9,23,39.1%,4,11,36.4%,2,2,100.0%,4,1,5,2,2,0,3,1,24,-4
Shaedon Sharpe,Trail Blazers,"OCT 25, 2023",POR @ LAC,L,28,6,14,42.9%,1,6,16.7%,1,1,100.0%,4,2,6,3,1,0,0,4,14,10
Shaedon Sharpe - Average,Average,,,,39.5,6.5,15.3,42.7%,2.3,6.6,36.1%,4.2,5.2,83.7%,1.7,3.6,5.3,3.4,1.0,0.6,3.2,2.8,19.5,-4.5
Ben Sheppard,Pacers,"NOV 06, 2023",IND vs. SAS,W,12,3,7,42.9%,1,4,25.0%,0,0,0.0%,0,2,2,0,0,0,0,1,7,9
Ben Sheppard,Pacers,"NOV 01, 2023",IND @ BOS,L,15,2,4,50.0%,2,4,50.0%,0,0,0.0%,1,1,2,2,0,0,0,3,6,-15
Ben Sheppard,Pacers,"OCT 25, 2023",IND vs. WAS,W,6,0,1,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0,0,0,0,0,0,3
Ben Sheppard - Average,Average,,,,11.0,1.7,4.0,31.0%,1.0,2.7,25.0%,0.0,0.0,0.0%,0.3,1.0,1.3,0.7,0.0,0.0,0.0,1.3,4.3,-1.0
Pascal Siakam,Raptors,"NOV 13, 2023",TOR vs. WAS,W,38,15,23,65.2%,0,3,0.0%,9,14,64.3%,2,9,11,7,3,0,6,1,39,18
Pascal Siakam,Raptors,"NOV 11, 2023",TOR @ BOS,L,28,6,17,35.3%,0,4,0.0%,5,6,83.3%,2,5,7,3,3,0,3,0,17,-9
Pascal Siakam,Raptors,"NOV 08, 2023",TOR @ DAL,W,37,15,25,60.0%,0,5,0.0%,1,4,25.0%,4,8,12,5,0,0,3,2,31,7
Pascal Siakam,Raptors,"NOV 05, 2023",TOR @ SAS,W,36,2,12,16.7%,1,4,25.0%,3,3,100.0%,0,6,6,5,1,0,3,3,8,7
Pascal Siakam,Raptors,"NOV 02, 2023",TOR @ PHI,L,33,5,11,45.5%,0,3,0.0%,0,0,0.0%,1,2,3,6,0,0,2,5,10,-14
Pascal Siakam,Raptors,"NOV 01, 2023",TOR vs. MIL,W,33,9,13,69.2%,5,8,62.5%,3,3,100.0%,0,6,6,7,0,0,3,3,26,22
Pascal Siakam,Raptors,"OCT 30, 2023",TOR vs. POR,L,35,9,21,42.9%,0,6,0.0%,2,3,66.7%,1,5,6,3,1,0,0,1,20,-2
Pascal Siakam,Raptors,"OCT 28, 2023",TOR vs. PHI,L,36,3,8,37.5%,2,5,40.0%,3,4,75.0%,1,6,7,4,0,1,2,4,11,-5
Pascal Siakam,Raptors,"OCT 27, 2023",TOR @ CHI,L,41,7,15,46.7%,1,5,20.0%,3,5,60.0%,1,7,8,2,0,0,3,4,18,-2
Pascal Siakam,Raptors,"OCT 25, 2023",TOR vs. MIN,W,34,5,17,29.4%,3,5,60.0%,2,2,100.0%,0,7,7,6,1,0,2,2,15,7
